Árvore de Busca em Largura a partir do vértice 1000
vértice 39163: pai = 1663, nível = 9
vértice 39164: pai = 39162, nível = 10
vértice 39165: pai = 39162, nível = 10
vértice 39166: pai = 39162, nível = 10
vértice 39167: pai = 39044, nível = 11
vértice 39168: pai = -1, nível = -1
vértice 39169: pai = 765, nível = 13
vértice 39170: pai = 765, nível = 13
vértice 39171: pai = -1, nível = -1
vértice 39172: pai = 3130, nível = 10
vértice 39173: pai = -1, nível = -1
vértice 39174: pai = 95, nível = 10
vértice 39175: pai = 95, nível = 10
vértice 39176: pai = 36942, nível = 8
vértice 39177: pai = 3841, nível = 9
vértice 39178: pai = 3332, nível = 10
vértice 39179: pai = -1, nível = -1
vértice 39180: pai = -1, nível = -1
vértice 39181: pai = 37258, nível = 10
vértice 39182: pai = 37258, nível = 10
vértice 39183: pai = -1, nível = -1
vértice 39184: pai = 15459, nível = 10
vértice 39185: pai = 15459, nível = 10
vértice 39186: pai = 38829, nível = 10
vértice 39187: pai = -1, nível = -1
vértice 39188: pai = 39096, nível = 9
vértice 39189: pai = 44844, nível = 11
vértice 39190: pai = 39189, nível = 12
vértice 39191: pai = -1, nível = -1
vértice 39192: pai = -1, nível = -1
vértice 39193: pai = -1, nível = -1
vértice 39194: pai = 38619, nível = 11
vértice 39195: pai = -1, nível = -1
vértice 39196: pai = -1, nível = -1
vértice 39197: pai = -1, nível = -1
vértice 39198: pai = 218, nível = 9
vértice 39199: pai = 38623, nível = 11
vértice 39200: pai = 38641, nível = 12
vértice 39201: pai = -1, nível = -1
vértice 39202: pai = -1, nível = -1
vértice 39203: pai = -1, nível = -1
vértice 39204: pai = 39176, nível = 9
vértice 39205: pai = 39176, nível = 9
vértice 39206: pai = -1, nível = -1
vértice 39207: pai = -1, nível = -1
vértice 39208: pai = 1839, nível = 9
vértice 39209: pai = 38883, nível = 12
vértice 39210: pai = 38883, nível = 12
vértice 39211: pai = 2084, nível = 11
vértice 39212: pai = 2084, nível = 11
vértice 39213: pai = 38829, nível = 10
vértice 39214: pai = 1883, nível = 16
vértice 39215: pai = 1883, nível = 16
vértice 39216: pai = -1, nível = -1
vértice 39217: pai = -1, nível = -1
vértice 39218: pai = 38624, nível = 11
vértice 39219: pai = -1, nível = -1
vértice 39220: pai = -1, nível = -1
vértice 39221: pai = -1, nível = -1
vértice 39222: pai = -1, nível = -1
vértice 39223: pai = -1, nível = -1
vértice 39224: pai = 39225, nível = 12
vértice 39225: pai = 828, nível = 11
vértice 39226: pai = -1, nível = -1
vértice 39227: pai = -1, nível = -1
vértice 39228: pai = 18616, nível = 12
vértice 39229: pai = 10478, nível = 11
vértice 39230: pai = 38593, nível = 10
vértice 39231: pai = -1, nível = -1
vértice 39232: pai = -1, nível = -1
vértice 39233: pai = 4197, nível = 10
vértice 39234: pai = 12576, nível = 12
vértice 39235: pai = -1, nível = -1
vértice 39236: pai = -1, nível = -1
vértice 39237: pai = 38973, nível = 14
vértice 39238: pai = -1, nível = -1
vértice 39239: pai = -1, nível = -1
vértice 39240: pai = 38712, nível = 12
vértice 39241: pai = 38892, nível = 13
vértice 39242: pai = -1, nível = -1
vértice 39243: pai = -1, nível = -1
vértice 39244: pai = -1, nível = -1
vértice 39245: pai = 38850, nível = 11
vértice 39246: pai = 38850, nível = 11
vértice 39247: pai = -1, nível = -1
vértice 39248: pai = -1, nível = -1
vértice 39249: pai = -1, nível = -1
vértice 39250: pai = -1, nível = -1
vértice 39251: pai = -1, nível = -1
vértice 39252: pai = -1, nível = -1
vértice 39253: pai = 14367, nível = 11
vértice 39254: pai = 14367, nível = 11
vértice 39255: pai = 14010, nível = 8
vértice 39256: pai = 14010, nível = 8
vértice 39257: pai = 14010, nível = 8
vértice 39258: pai = 12434, nível = 11
vértice 39259: pai = 12434, nível = 11
vértice 39260: pai = -1, nível = -1
vértice 39261: pai = 12114, nível = 10
vértice 39262: pai = -1, nível = -1
vértice 39263: pai = -1, nível = -1
vértice 39264: pai = -1, nível = -1
vértice 39265: pai = -1, nível = -1
vértice 39266: pai = -1, nível = -1
vértice 39267: pai = -1, nível = -1
vértice 39268: pai = 13972, nível = 9
vértice 39269: pai = 39493, nível = 8
vértice 39270: pai = -1, nível = -1
vértice 39271: pai = -1, nível = -1
vértice 39272: pai = -1, nível = -1
vértice 39273: pai = -1, nível = -1
vértice 39274: pai = -1, nível = -1
vértice 39275: pai = 268, nível = 10
vértice 39276: pai = -1, nível = -1
vértice 39277: pai = -1, nível = -1
vértice 39278: pai = 9941, nível = 8
vértice 39279: pai = -1, nível = -1
vértice 39280: pai = 4196, nível = 11
vértice 39281: pai = 4196, nível = 11
vértice 39282: pai = -1, nível = -1
vértice 39283: pai = -1, nível = -1
vértice 39284: pai = 2565, nível = 9
vértice 39285: pai = 17, nível = 7
vértice 39286: pai = 17, nível = 7
vértice 39287: pai = 17, nível = 7
vértice 39288: pai = -1, nível = -1
vértice 39289: pai = 39290, nível = 9
vértice 39290: pai = 14112, nível = 8
vértice 39291: pai = 39290, nível = 9
vértice 39292: pai = -1, nível = -1
vértice 39293: pai = -1, nível = -1
vértice 39294: pai = -1, nível = -1
vértice 39295: pai = -1, nível = -1
vértice 39296: pai = -1, nível = -1
vértice 39297: pai = 39214, nível = 17
vértice 39298: pai = 39214, nível = 17
vértice 39299: pai = -1, nível = -1
vértice 39300: pai = -1, nível = -1
vértice 39301: pai = -1, nível = -1
vértice 39302: pai = -1, nível = -1
vértice 39303: pai = 39194, nível = 12
vértice 39304: pai = -1, nível = -1
vértice 39305: pai = -1, nível = -1
vértice 39306: pai = 38632, nível = 11
vértice 39307: pai = -1, nível = -1
vértice 39308: pai = 23504, nível = 5
vértice 39309: pai = 39308, nível = 6
vértice 39310: pai = 39308, nível = 6
vértice 39311: pai = 1999, nível = 8
vértice 39312: pai = -1, nível = -1
vértice 39313: pai = -1, nível = -1
vértice 39314: pai = 26954, nível = 11
vértice 39315: pai = 4008, nível = 12
vértice 39316: pai = -1, nível = -1
vértice 39317: pai = -1, nível = -1
vértice 39318: pai = 3841, nível = 9
vértice 39319: pai = -1, nível = -1
vértice 39320: pai = -1, nível = -1
vértice 39321: pai = 2159, nível = 11
vértice 39322: pai = 38921, nível = 12
vértice 39323: pai = 38921, nível = 12
vértice 39324: pai = 38921, nível = 12
vértice 39325: pai = 38921, nível = 12
vértice 39326: pai = 39178, nível = 11
vértice 39327: pai = -1, nível = -1
vértice 39328: pai = -1, nível = -1
vértice 39329: pai = -1, nível = -1
vértice 39330: pai = 1219, nível = 10
vértice 39331: pai = 38593, nível = 10
vértice 39332: pai = -1, nível = -1
vértice 39333: pai = -1, nível = -1
vértice 39334: pai = 1549, nível = 10
vértice 39335: pai = 1549, nível = 10
vértice 39336: pai = 1549, nível = 10
vértice 39337: pai = 1549, nível = 10
vértice 39338: pai = -1, nível = -1
vértice 39339: pai = -1, nível = -1
vértice 39340: pai = -1, nível = -1
vértice 39341: pai = 268, nível = 10
vértice 39342: pai = 17762, nível = 14
vértice 39343: pai = -1, nível = -1
vértice 39344: pai = -1, nível = -1
vértice 39345: pai = -1, nível = -1
vértice 39346: pai = -1, nível = -1
vértice 39347: pai = -1, nível = -1
vértice 39348: pai = -1, nível = -1
vértice 39349: pai = 38712, nível = 12
vértice 39350: pai = 38626, nível = 11
vértice 39351: pai = 38626, nível = 11
vértice 39352: pai = -1, nível = -1
vértice 39353: pai = -1, nível = -1
vértice 39354: pai = -1, nível = -1
vértice 39355: pai = 3148, nível = 10
vértice 39356: pai = 3148, nível = 10
vértice 39357: pai = 3148, nível = 10
vértice 39358: pai = -1, nível = -1
vértice 39359: pai = -1, nível = -1
vértice 39360: pai = 38619, nível = 11
vértice 39361: pai = -1, nível = -1
vértice 39362: pai = 2420, nível = 11
vértice 39363: pai = 38954, nível = 12
vértice 39364: pai = 12646, nível = 14
vértice 39365: pai = 39364, nível = 15
vértice 39366: pai = 39364, nível = 15
vértice 39367: pai = 12646, nível = 14
vértice 39368: pai = -1, nível = -1
vértice 39369: pai = -1, nível = -1
vértice 39370: pai = 39078, nível = 8
vértice 39371: pai = 268, nível = 10
vértice 39372: pai = 39373, nível = 9
vértice 39373: pai = 46550, nível = 8
vértice 39374: pai = 46550, nível = 8
vértice 39375: pai = 38770, nível = 11
vértice 39376: pai = 38770, nível = 11
vértice 39377: pai = 38770, nível = 11
vértice 39378: pai = 38770, nível = 11
vértice 39379: pai = 38770, nível = 11
vértice 39380: pai = 39027, nível = 9
vértice 39381: pai = 1549, nível = 10
vértice 39382: pai = 13990, nível = 10
vértice 39383: pai = -1, nível = -1
vértice 39384: pai = -1, nível = -1
vértice 39385: pai = -1, nível = -1
vértice 39386: pai = -1, nível = -1
vértice 39387: pai = 17, nível = 7
vértice 39388: pai = 17, nível = 7
vértice 39389: pai = 17, nível = 7
vértice 39390: pai = 38625, nível = 11
vértice 39391: pai = 38625, nível = 11
vértice 39392: pai = -1, nível = -1
vértice 39393: pai = -1, nível = -1
vértice 39394: pai = -1, nível = -1
vértice 39395: pai = -1, nível = -1
vértice 39396: pai = -1, nível = -1
vértice 39397: pai = 1117, nível = 12
vértice 39398: pai = 39397, nível = 13
vértice 39399: pai = 39397, nível = 13
vértice 39400: pai = 39397, nível = 13
vértice 39401: pai = 39397, nível = 13
vértice 39402: pai = 39062, nível = 11
vértice 39403: pai = -1, nível = -1
vértice 39404: pai = -1, nível = -1
vértice 39405: pai = -1, nível = -1
vértice 39406: pai = 3167, nível = 9
vértice 39407: pai = 967, nível = 11
vértice 39408: pai = 967, nível = 11
vértice 39409: pai = 3654, nível = 10
vértice 39410: pai = -1, nível = -1
vértice 39411: pai = 39412, nível = 10
vértice 39412: pai = 25509, nível = 9
vértice 39413: pai = -1, nível = -1
vértice 39414: pai = -1, nível = -1
vértice 39415: pai = -1, nível = -1
vértice 39416: pai = -1, nível = -1
vértice 39417: pai = 3087, nível = 9
vértice 39418: pai = -1, nível = -1
vértice 39419: pai = -1, nível = -1
vértice 39420: pai = 821, nível = 10
vértice 39421: pai = -1, nível = -1
vértice 39422: pai = -1, nível = -1
vértice 39423: pai = 20786, nível = 12
vértice 39424: pai = 39406, nível = 10
vértice 39425: pai = -1, nível = -1
vértice 39426: pai = 4532, nível = 11
vértice 39427: pai = -1, nível = -1
vértice 39428: pai = -1, nível = -1
vértice 39429: pai = -1, nível = -1
vértice 39430: pai = 4295, nível = 12
vértice 39431: pai = 19753, nível = 9
vértice 39432: pai = 844, nível = 6
vértice 39433: pai = 2887, nível = 7
vértice 39434: pai = 17789, nível = 9
vértice 39435: pai = 39035, nível = 8
vértice 39436: pai = 39035, nível = 8
vértice 39437: pai = -1, nível = -1
vértice 39438: pai = -1, nível = -1
vértice 39439: pai = 39440, nível = 11
vértice 39440: pai = 37046, nível = 10
vértice 39441: pai = 50033, nível = 11
vértice 39442: pai = 39440, nível = 11
vértice 39443: pai = -1, nível = -1
vértice 39444: pai = 20380, nível = 9
vértice 39445: pai = 28950, nível = 9
vértice 39446: pai = 39156, nível = 10
vértice 39447: pai = 39156, nível = 10
vértice 39448: pai = 39156, nível = 10
vértice 39449: pai = 1745, nível = 10
vértice 39450: pai = 2777, nível = 9
vértice 39451: pai = 39452, nível = 9
vértice 39452: pai = 39493, nível = 8
vértice 39453: pai = 39452, nível = 9
vértice 39454: pai = 39493, nível = 8
vértice 39455: pai = -1, nível = -1
vértice 39456: pai = -1, nível = -1
vértice 39457: pai = 37018, nível = 15
vértice 39458: pai = 37018, nível = 15
vértice 39459: pai = 37018, nível = 15
vértice 39460: pai = 2821, nível = 8
vértice 39461: pai = -1, nível = -1
vértice 39462: pai = -1, nível = -1
vértice 39463: pai = 39433, nível = 8
vértice 39464: pai = 849, nível = 7
vértice 39465: pai = 849, nível = 7
vértice 39466: pai = 849, nível = 7
vértice 39467: pai = 849, nível = 7
vértice 39468: pai = 4220, nível = 11
vértice 39469: pai = 39468, nível = 12
vértice 39470: pai = 35331, nível = 14
vértice 39471: pai = 845, nível = 7
vértice 39472: pai = 845, nível = 7
vértice 39473: pai = -1, nível = -1
vértice 39474: pai = -1, nível = -1
vértice 39475: pai = -1, nível = -1
vértice 39476: pai = -1, nível = -1
vértice 39477: pai = 844, nível = 6
vértice 39478: pai = 2348, nível = 9
vértice 39479: pai = -1, nível = -1
vértice 39480: pai = 39481, nível = 11
vértice 39481: pai = 37046, nível = 10
vértice 39482: pai = -1, nível = -1
vértice 39483: pai = -1, nível = -1
vértice 39484: pai = -1, nível = -1
vértice 39485: pai = 849, nível = 7
vértice 39486: pai = 3005, nível = 9
vértice 39487: pai = 3005, nível = 9
vértice 39488: pai = 39485, nível = 8
vértice 39489: pai = 849, nível = 7
vértice 39490: pai = 39485, nível = 8
vértice 39491: pai = 850, nível = 7
vértice 39492: pai = 39493, nível = 8
vértice 39493: pai = 39432, nível = 7
vértice 39494: pai = -1, nível = -1
vértice 39495: pai = -1, nível = -1
vértice 39496: pai = -1, nível = -1
vértice 39497: pai = -1, nível = -1
vértice 39498: pai = -1, nível = -1
vértice 39499: pai = -1, nível = -1
vértice 39500: pai = 37728, nível = 10
vértice 39501: pai = 7045, nível = 9
vértice 39502: pai = -1, nível = -1
vértice 39503: pai = -1, nível = -1
vértice 39504: pai = 4282, nível = 9
vértice 39505: pai = 4282, nível = 9
vértice 39506: pai = 39508, nível = 8
vértice 39507: pai = 2806, nível = 8
vértice 39508: pai = 3691, nível = 7
vértice 39509: pai = -1, nível = -1
vértice 39510: pai = -1, nível = -1
vértice 39511: pai = -1, nível = -1
vértice 39512: pai = -1, nível = -1
vértice 39513: pai = -1, nível = -1
vértice 39514: pai = -1, nível = -1
vértice 39515: pai = 17757, nível = 9
vértice 39516: pai = 17757, nível = 9
vértice 39517: pai = 17757, nível = 9
vértice 39518: pai = -1, nível = -1
vértice 39519: pai = 39627, nível = 12
vértice 39520: pai = 39627, nível = 12
vértice 39521: pai = -1, nível = -1
vértice 39522: pai = 3691, nível = 7
vértice 39523: pai = 11375, nível = 13
vértice 39524: pai = -1, nível = -1
vértice 39525: pai = -1, nível = -1
vértice 39526: pai = -1, nível = -1
vértice 39527: pai = 20380, nível = 9
vértice 39528: pai = -1, nível = -1
vértice 39529: pai = -1, nível = -1
vértice 39530: pai = -1, nível = -1
vértice 39531: pai = 1616, nível = 8
vértice 39532: pai = 1616, nível = 8
vértice 39533: pai = 1616, nível = 8
vértice 39534: pai = -1, nível = -1
vértice 39535: pai = -1, nível = -1
vértice 39536: pai = 9644, nível = 8
vértice 39537: pai = 2065, nível = 13
vértice 39538: pai = 20380, nível = 9
vértice 39539: pai = 21301, nível = 10
vértice 39540: pai = 21301, nível = 10
vértice 39541: pai = 844, nível = 6
vértice 39542: pai = -1, nível = -1
vértice 39543: pai = -1, nível = -1
vértice 39544: pai = 56052, nível = 10
vértice 39545: pai = -1, nível = -1
vértice 39546: pai = -1, nível = -1
vértice 39547: pai = -1, nível = -1
vértice 39548: pai = 39485, nível = 8
vértice 39549: pai = -1, nível = -1
vértice 39550: pai = -1, nível = -1
vértice 39551: pai = -1, nível = -1
vértice 39552: pai = -1, nível = -1
vértice 39553: pai = 39485, nível = 8
vértice 39554: pai = 2806, nível = 8
vértice 39555: pai = 23081, nível = 13
vértice 39556: pai = 849, nível = 7
vértice 39557: pai = 24849, nível = 9
vértice 39558: pai = 24849, nível = 9
vértice 39559: pai = 849, nível = 7
vértice 39560: pai = 3005, nível = 9
vértice 39561: pai = 37145, nível = 11
vértice 39562: pai = 3005, nível = 9
vértice 39563: pai = 4192, nível = 7
vértice 39564: pai = -1, nível = -1
vértice 39565: pai = -1, nível = -1
vértice 39566: pai = 7045, nível = 9
vértice 39567: pai = 3005, nível = 9
vértice 39568: pai = -1, nível = -1
vértice 39569: pai = 844, nível = 6
vértice 39570: pai = 3923, nível = 9
vértice 39571: pai = -1, nível = -1
vértice 39572: pai = 7045, nível = 9
vértice 39573: pai = 3249, nível = 8
vértice 39574: pai = 3249, nível = 8
vértice 39575: pai = -1, nível = -1
vértice 39576: pai = 38789, nível = 12
vértice 39577: pai = 38856, nível = 10
vértice 39578: pai = -1, nível = -1
vértice 39579: pai = -1, nível = -1
vértice 39580: pai = -1, nível = -1
vértice 39581: pai = 139, nível = 8
vértice 39582: pai = 17757, nível = 9
vértice 39583: pai = 17757, nível = 9
vértice 39584: pai = 2804, nível = 8
vértice 39585: pai = 38590, nível = 8
vértice 39586: pai = 38590, nível = 8
vértice 39587: pai = 845, nível = 7
vértice 39588: pai = 845, nível = 7
vértice 39589: pai = 845, nível = 7
vértice 39590: pai = -1, nível = -1
vértice 39591: pai = 17875, nível = 10
vértice 39592: pai = -1, nível = -1
vértice 39593: pai = 38677, nível = 10
vértice 39594: pai = 10223, nível = 10
vértice 39595: pai = 850, nível = 7
vértice 39596: pai = 844, nível = 6
vértice 39597: pai = 4012, nível = 8
vértice 39598: pai = -1, nível = -1
vértice 39599: pai = -1, nível = -1
vértice 39600: pai = -1, nível = -1
vértice 39601: pai = -1, nível = -1
vértice 39602: pai = 850, nível = 7
vértice 39603: pai = 1746, nível = 10
vértice 39604: pai = 1746, nível = 10
vértice 39605: pai = 3095, nível = 9
vértice 39606: pai = 3095, nível = 9
vértice 39607: pai = 3095, nível = 9
vértice 39608: pai = -1, nível = -1
vértice 39609: pai = 849, nível = 7
vértice 39610: pai = 7045, nível = 9
vértice 39611: pai = 7045, nível = 9
vértice 39612: pai = 3066, nível = 11
vértice 39613: pai = 3066, nível = 11
vértice 39614: pai = 139, nível = 8
vértice 39615: pai = 39433, nível = 8
vértice 39616: pai = 39618, nível = 11
vértice 39617: pai = 40381, nível = 11
vértice 39618: pai = 11320, nível = 10
vértice 39619: pai = 6794, nível = 10
vértice 39620: pai = 59201, nível = 9
vértice 39621: pai = 10479, nível = 10
vértice 39622: pai = -1, nível = -1
vértice 39623: pai = -1, nível = -1
vértice 39624: pai = -1, nível = -1
vértice 39625: pai = -1, nível = -1
vértice 39626: pai = 39627, nível = 12
vértice 39627: pai = 3842, nível = 11
vértice 39628: pai = -1, nível = -1
vértice 39629: pai = -1, nível = -1
vértice 39630: pai = -1, nível = -1
vértice 39631: pai = 488, nível = 10
vértice 39632: pai = 488, nível = 10
vértice 39633: pai = 14291, nível = 7
vértice 39634: pai = 14291, nível = 7
vértice 39635: pai = 14291, nível = 7
vértice 39636: pai = 2181, nível = 9
vértice 39637: pai = 9644, nível = 8
vértice 39638: pai = 2806, nível = 8
vértice 39639: pai = 828, nível = 11
vértice 39640: pai = 2888, nível = 6
vértice 39641: pai = 39640, nível = 7
vértice 39642: pai = 39433, nível = 8
vértice 39643: pai = -1, nível = -1
vértice 39644: pai = 3332, nível = 10
vértice 39645: pai = 13803, nível = 8
vértice 39646: pai = 39647, nível = 9
vértice 39647: pai = 54366, nível = 8
vértice 39648: pai = -1, nível = -1
vértice 39649: pai = -1, nível = -1
vértice 39650: pai = -1, nível = -1
vértice 39651: pai = -1, nível = -1
vértice 39652: pai = -1, nível = -1
vértice 39653: pai = -1, nível = -1
vértice 39654: pai = 17996, nível = 8
vértice 39655: pai = 6933, nível = 10
vértice 39656: pai = 39493, nível = 8
vértice 39657: pai = -1, nível = -1
vértice 39658: pai = -1, nível = -1
vértice 39659: pai = -1, nível = -1
vértice 39660: pai = -1, nível = -1
vértice 39661: pai = -1, nível = -1
vértice 39662: pai = 29399, nível = 5
vértice 39663: pai = 41065, nível = 9
vértice 39664: pai = 20380, nível = 9
vértice 39665: pai = -1, nível = -1
vértice 39666: pai = 17757, nível = 9
vértice 39667: pai = -1, nível = -1
vértice 39668: pai = -1, nível = -1
vértice 39669: pai = -1, nível = -1
vértice 39670: pai = -1, nível = -1
vértice 39671: pai = 20380, nível = 9
vértice 39672: pai = 1616, nível = 8
vértice 39673: pai = 39176, nível = 9
vértice 39674: pai = 39176, nível = 9
vértice 39675: pai = 9644, nível = 8
vértice 39676: pai = 9644, nível = 8
vértice 39677: pai = 9644, nível = 8
vértice 39678: pai = -1, nível = -1
vértice 39679: pai = 1616, nível = 8
vértice 39680: pai = 1616, nível = 8
vértice 39681: pai = 39467, nível = 8
vértice 39682: pai = 20380, nível = 9
vértice 39683: pai = -1, nível = -1
vértice 39684: pai = 1616, nível = 8
vértice 39685: pai = -1, nível = -1
vértice 39686: pai = -1, nível = -1
vértice 39687: pai = -1, nível = -1
vértice 39688: pai = -1, nível = -1
vértice 39689: pai = -1, nível = -1
vértice 39690: pai = 21708, nível = 10
vértice 39691: pai = 39433, nível = 8
vértice 39692: pai = 1616, nível = 8
vértice 39693: pai = -1, nível = -1
vértice 39694: pai = -1, nível = -1
vértice 39695: pai = -1, nível = -1
vértice 39696: pai = -1, nível = -1
vértice 39697: pai = 39664, nível = 10
vértice 39698: pai = 827, nível = 11
vértice 39699: pai = -1, nível = -1
vértice 39700: pai = 39096, nível = 9
vértice 39701: pai = -1, nível = -1
vértice 39702: pai = -1, nível = -1
vértice 39703: pai = -1, nível = -1
vértice 39704: pai = 11166, nível = 9
vértice 39705: pai = 39433, nível = 8
vértice 39706: pai = -1, nível = -1
vértice 39707: pai = -1, nível = -1
vértice 39708: pai = 2360, nível = 12
vértice 39709: pai = 21301, nível = 10
vértice 39710: pai = 37151, nível = 8
vértice 39711: pai = -1, nível = -1
vértice 39712: pai = -1, nível = -1
vértice 39713: pai = -1, nível = -1
vértice 39714: pai = -1, nível = -1
vértice 39715: pai = -1, nível = -1
vértice 39716: pai = -1, nível = -1
vértice 39717: pai = 2822, nível = 8
vértice 39718: pai = 37233, nível = 10
vértice 39719: pai = -1, nível = -1
vértice 39720: pai = -1, nível = -1
vértice 39721: pai = 850, nível = 7
vértice 39722: pai = 850, nível = 7
vértice 39723: pai = 18014, nível = 10
vértice 39724: pai = 18014, nível = 10
vértice 39725: pai = 28950, nível = 9
vértice 39726: pai = 9644, nível = 8
vértice 39727: pai = 7143, nível = 10
vértice 39728: pai = -1, nível = -1
vértice 39729: pai = 14430, nível = 8
vértice 39730: pai = 2360, nível = 12
vértice 39731: pai = 2821, nível = 8
vértice 39732: pai = 3174, nível = 8
vértice 39733: pai = 21022, nível = 12
vértice 39734: pai = 21022, nível = 12
vértice 39735: pai = -1, nível = -1
vértice 39736: pai = -1, nível = -1
vértice 39737: pai = -1, nível = -1
vértice 39738: pai = -1, nível = -1
vértice 39739: pai = -1, nível = -1
vértice 39740: pai = -1, nível = -1
vértice 39741: pai = -1, nível = -1
vértice 39742: pai = 849, nível = 7
vértice 39743: pai = 849, nível = 7
vértice 39744: pai = 7225, nível = 8
vértice 39745: pai = 39656, nível = 9
vértice 39746: pai = 39656, nível = 9
vértice 39747: pai = 39493, nível = 8
vértice 39748: pai = -1, nível = -1
vértice 39749: pai = 849, nível = 7
vértice 39750: pai = 1616, nível = 8
vértice 39751: pai = 13349, nível = 9
vértice 39752: pai = 38619, nível = 11
vértice 39753: pai = 9644, nível = 8
vértice 39754: pai = 9644, nível = 8
vértice 39755: pai = 39664, nível = 10
vértice 39756: pai = 9644, nível = 8
vértice 39757: pai = -1, nível = -1
vértice 39758: pai = -1, nível = -1
vértice 39759: pai = 39194, nível = 12
vértice 39760: pai = 6794, nível = 10
vértice 39761: pai = 6794, nível = 10
vértice 39762: pai = 845, nível = 7
vértice 39763: pai = 37193, nível = 12
vértice 39764: pai = 37193, nível = 12
vértice 39765: pai = 7756, nível = 9
vértice 39766: pai = 2821, nível = 8
vértice 39767: pai = 37258, nível = 10
vértice 39768: pai = 28157, nível = 17
vértice 39769: pai = -1, nível = -1
vértice 39770: pai = -1, nível = -1
vértice 39771: pai = 29633, nível = 10
vértice 39772: pai = -1, nível = -1
vértice 39773: pai = -1, nível = -1
vértice 39774: pai = -1, nível = -1
vértice 39775: pai = -1, nível = -1
vértice 39776: pai = -1, nível = -1
vértice 39777: pai = -1, nível = -1
vértice 39778: pai = -1, nível = -1
vértice 39779: pai = -1, nível = -1
vértice 39780: pai = -1, nível = -1
vértice 39781: pai = -1, nível = -1
vértice 39782: pai = -1, nível = -1
vértice 39783: pai = -1, nível = -1
vértice 39784: pai = -1, nível = -1
vértice 39785: pai = -1, nível = -1
vértice 39786: pai = -1, nível = -1
vértice 39787: pai = -1, nível = -1
vértice 39788: pai = -1, nível = -1
vértice 39789: pai = -1, nível = -1
vértice 39790: pai = -1, nível = -1
vértice 39791: pai = -1, nível = -1
vértice 39792: pai = -1, nível = -1
vértice 39793: pai = -1, nível = -1
vértice 39794: pai = 24624, nível = 11
vértice 39795: pai = 24624, nível = 11
vértice 39796: pai = -1, nível = -1
vértice 39797: pai = -1, nível = -1
vértice 39798: pai = -1, nível = -1
vértice 39799: pai = -1, nível = -1
vértice 39800: pai = -1, nível = -1
vértice 39801: pai = -1, nível = -1
vértice 39802: pai = -1, nível = -1
vértice 39803: pai = -1, nível = -1
vértice 39804: pai = 28797, nível = 10
vértice 39805: pai = 878, nível = 12
vértice 39806: pai = 39805, nível = 13
vértice 39807: pai = 28797, nível = 10
vértice 39808: pai = -1, nível = -1
vértice 39809: pai = -1, nível = -1
vértice 39810: pai = -1, nível = -1
vértice 39811: pai = -1, nível = -1
vértice 39812: pai = -1, nível = -1
vértice 39813: pai = -1, nível = -1
vértice 39814: pai = 849, nível = 7
vértice 39815: pai = 849, nível = 7
vértice 39816: pai = 849, nível = 7
vértice 39817: pai = -1, nível = -1
vértice 39818: pai = 23255, nível = 9
vértice 39819: pai = 29697, nível = 10
vértice 39820: pai = 29697, nível = 10
vértice 39821: pai = 29697, nível = 10
vértice 39822: pai = 29697, nível = 10
vértice 39823: pai = 845, nível = 7
vértice 39824: pai = 20746, nível = 12
vértice 39825: pai = -1, nível = -1
vértice 39826: pai = -1, nível = -1
vértice 39827: pai = -1, nível = -1
vértice 39828: pai = -1, nível = -1
vértice 39829: pai = -1, nível = -1
vértice 39830: pai = 28797, nível = 10
vértice 39831: pai = 28797, nível = 10
vértice 39832: pai = -1, nível = -1
vértice 39833: pai = -1, nível = -1
vértice 39834: pai = -1, nível = -1
vértice 39835: pai = 39822, nível = 11
vértice 39836: pai = 37233, nível = 10
vértice 39837: pai = 37233, nível = 10
vértice 39838: pai = 4873, nível = 10
vértice 39839: pai = -1, nível = -1
vértice 39840: pai = -1, nível = -1
vértice 39841: pai = 28781, nível = 11
vértice 39842: pai = 849, nível = 7
vértice 39843: pai = -1, nível = -1
vértice 39844: pai = 39485, nível = 8
vértice 39845: pai = 39485, nível = 8
vértice 39846: pai = -1, nível = -1
vértice 39847: pai = -1, nível = -1
vértice 39848: pai = 39849, nível = 13
vértice 39849: pai = 59183, nível = 12
vértice 39850: pai = 850, nível = 7
vértice 39851: pai = 35500, nível = 9
vértice 39852: pai = 35500, nível = 9
vértice 39853: pai = -1, nível = -1
vértice 39854: pai = 39851, nível = 10
vértice 39855: pai = 35500, nível = 9
vértice 39856: pai = 26153, nível = 16
vértice 39857: pai = 26101, nível = 17
vértice 39858: pai = 26101, nível = 17
vértice 39859: pai = -1, nível = -1
vértice 39860: pai = -1, nível = -1
vértice 39861: pai = 26153, nível = 16
vértice 39862: pai = -1, nível = -1
vértice 39863: pai = -1, nível = -1
vértice 39864: pai = -1, nível = -1
vértice 39865: pai = -1, nível = -1
vértice 39866: pai = -1, nível = -1
vértice 39867: pai = -1, nível = -1
vértice 39868: pai = -1, nível = -1
vértice 39869: pai = 21074, nível = 11
vértice 39870: pai = 21074, nível = 11
vértice 39871: pai = 5116, nível = 10
vértice 39872: pai = 5116, nível = 10
vértice 39873: pai = 5116, nível = 10
vértice 39874: pai = -1, nível = -1
vértice 39875: pai = -1, nível = -1
vértice 39876: pai = -1, nível = -1
vértice 39877: pai = 39878, nível = 12
vértice 39878: pai = 26202, nível = 11
vértice 39879: pai = -1, nível = -1
